listing_id,listing_url,scraping_date,district_scraped,source,price_pen,price_usd,maintenance_fee,area_total,bedrooms,bathrooms,parking_spaces,address,district,urbanization,photos_count,json_name
147887770,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-2-dormitorios-147887770?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=16,2026-04-22,miraflores,urbania,737000.0,220000.0,737000220000.0,130.0,2.0,2.0,1.0,AV. LA PAZ,Lima,Miraflores,1,Departamento · 130m² · 2 Dormitorios · 1 Estacionamiento
149592045,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-149592045?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=17,2026-04-22,miraflores,urbania,822500.0,238245.0,822500238245.0,121.0,3.0,2.0,1.0,Domingo Elías al 200,Lima,Miraflores,1,Departamento · 121m² · 3 Dormitorios · 1 Estacionamiento
148254423,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-1-dormitorio-148254423?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=18,2026-04-22,miraflores,urbania,455000.0,,,22.0,1.0,1.0,,miraflores,Lima,Miraflores,1,Departamento · 22m² · 1 Dormitorio
149519816,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-149519816?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=19,2026-04-22,miraflores,urbania,1217000.0,358000.0,1217000358000.0,208.0,3.0,2.0,2.0,Ernesto Diez Canseco,Lima,Miraflores,1,Departamento · 208m² · 3 Dormitorios · 2 Estacionamientos
149085521,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-5-a-mas-dormitorios-149085521?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=20,2026-04-22,miraflores,urbania,1883618.0,539000.0,,295.0,5.0,5.0,2.0,Malecón 28 de Julio,Lima,Miraflores,1,Departamento · 295m² · 5 Dormitorios · 2 Estacionamientos
148348329,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-aurora-miraflores-4-dormitorios-148348329?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=21,2026-04-22,miraflores,urbania,1276800.0,380000.0,1276800380000.0,213.0,4.0,4.0,2.0,Tomás marsano,Miraflores,Aurora,1,Departamento · 213m² · 4 Dormitorios · 2 Estacionamientos
143026485,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-143026485?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=22,2026-04-22,miraflores,urbania,1537500.0,410000.0,1537500410000.0,256.0,3.0,2.0,2.0,Independencia,Lima,Miraflores,1,Departamento · 186m² · 3 Dormitorios · 2 Estacionamientos
149470948,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-149470948?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=23,2026-04-22,miraflores,urbania,935000.0,275000.0,935000275000.0,121.0,3.0,4.0,1.0,Calle San Ignacio de Loyola 561,Lima,Miraflores,1,Departamento · 121m² · 3 Dormitorios · 1 Estacionamiento
147855190,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-2-dormitorios-147855190?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=24,2026-04-22,miraflores,urbania,662670.0,199000.0,662670199000.0,116.0,2.0,3.0,1.0,Av José Pardo 674,Lima,Miraflores,1,Departamento · 116m² · 2 Dormitorios · 1 Estacionamiento
149110408,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-2-dormitorios-149110408?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=25,2026-04-22,miraflores,urbania,956300.0,285000.0,956300285000.0,96.0,2.0,2.0,2.0,Calle Francia 834,Lima,Miraflores,1,Departamento · 96m² · 2 Dormitorios · 2 Estacionamientos
